x_mm,y_mm,wire_um,max_wire_um,wire_skew_um,delay_ps,tsv_distance_um,congestion_ratio,wire_power_mw,area_proxy_mm2,tsv_count,tsv_keepout_area_mm2,tsv_violation_penalty,max_temp_c,mean_temp_c,max_gradient_c_per_mm,temperature_exceedance_c,timing_exceedance_ps,candidate_constraints_satisfied,hard_constraints_satisfied,hard_constraint_violations,raw_wire,raw_delay,raw_thermal,raw_tsv,raw_congestion,raw_power,raw_area,raw_reliability,norm_wire,norm_delay,norm_thermal,norm_tsv,norm_congestion,norm_power,norm_area,norm_reliability,scores_balanced,scores_thermal_first,scores_performance_first,scores_cost_first
-1.0,1.0,3078.125,5412.5,1293.1271145463618,3044.117086134277,2128.8,0.7664207781225968,0.13752939375,0.16124731560000002,1024,2.5735927018207585,0.0,35.88404564229803,32.03829029963227,5.959128303479418,0.0,0.0,True,False,global_rtl_timing_not_closed,3078.125,3173.429797588913,13.835443877901978,0.5381594526365568,0.7664207781225968,0.13752939375,0.16124731560000002,0.007360735377803062,0.5130208333333334,1.0,0.19764919825574254,0.5381594526365568,0.26568311249038734,0.2750587875,0.32249463120000005,0.007360735377803062,0.41301446721607704,0.2617861688153253,0.5355580650073201,0.39935281403215883
-1.0,1.5,3578.1249999999995,5912.5,1293.1271145463618,3632.5185560952145,2272.0000000000005,0.7569848800873921,0.15986919375,0.1692473156,1024,2.5735927018207585,0.0,35.67705466319103,32.03834281827039,5.1081711173777355,0.0,0.0,True,False,global_rtl_timing_not_closed,3578.1249999999995,3761.8312675498505,13.458274591234172,0.5512861193032236,0.7569848800873921,0.15986919375,0.1692473156,0.007209940835014347,0.5963541666666666,1.0,0.19226106558905962,0.5512861193032236,0.22793952034956844,0.3197383875,0.3384946312,0.007209940835014347,0.4288913087143789,0.26946781726638597,0.5570736661327635,0.41954670849093584
-1.0,2.0,4078.125,6412.5,1293.1271145463618,4272.876005743652,2432.8,0.750439926031302,0.18220899375000005,0.1772473156,1024,2.5735927018207585,0.0,35.671723902021526,32.03843016532829,5.107192882172501,0.0,0.0,True,False,global_rtl_timing_not_closed,4078.125,4402.188717198288,13.4527700197881,0.5660261193032236,0.750439926031302,0.18220899375000005,0.1772473156,0.007206098411993543,0.6796875,1.0,0.1921824288541157,0.5660261193032236,0.20175970412520838,0.3644179875000001,0.3544946312,0.007206098411993543,0.44742793033257144,0.2802269847731723,0.5805259420490156,0.4415966110738545
-1.0,2.5,4578.125,6912.5,1293.1271145463618,4965.189435079589,2307.2,0.7455874993624427,0.20454879375000004,0.18524731560000002,1024,2.5735927018207585,0.0,35.66581297876433,32.038550357977044,5.105557786037556,0.0,0.0,True,False,global_rtl_timing_not_closed,4578.125,5094.502146534225,13.446562125466102,0.5545127859698902,0.7455874993624427,0.20454879375000004,0.18524731560000002,0.007201840201145692,0.7630208333333334,1.0,0.19209374464951573,0.5545127859698902,0.1823499974497711,0.4090975875000001,0.37049463120000004,0.007201840201145692,0.4640136761261263,0.2900073865718276,0.6007162033838028,0.46169716574197506
-1.0,3.0,5078.125,7412.5,1293.1271145463618,5709.458844103026,2146.3999999999996,0.7418249938757464,0.22688859375000006,0.19324731560000002,1024,2.5735927018207585,0.0,35.86634703065098,32.03868440115734,5.957453492708816,0.0,0.0,True,False,global_rtl_timing_not_closed,5078.125,5838.771555557662,13.817508829482076,0.5397727859698902,0.7418249938757464,0.22688859375000006,0.19324731560000002,0.007347719419731181,0.8463541666666666,1.0,0.19739298327831536,0.5397727859698902,0.1672999755029858,0.4537771875000001,0.38649463120000005,0.007347719419731181,0.48207471817717296,0.30229903203449865,0.6214047323462668,0.4824573213711057
-1.0,3.5,5578.125,7912.5,1293.1271145463618,6505.684232813965,2254.4000000000005,0.7388114844362224,0.24922839375000005,0.20124731560000003,1024,2.5735927018207585,0.0,35.66221560441637,32.0388475044686,5.100134268186125,0.0,0.0,True,False,global_rtl_timing_not_closed,5578.125,6634.996944268601,13.441954334170742,0.5496727859698902,0.7388114844362224,0.24922839375000005,0.20124731560000003,0.007199249895568795,0.9296875,1.0,0.19202791905958203,0.5496727859698902,0.1552459377448896,0.4984567875000001,0.40249463120000006,0.007199249895568795,0.5002038480609303,0.3111146706766647,0.6450077120057092,0.5048999276972146
-1.0,4.0,6078.125,8412.5,1293.1271145463618,7353.865601212402,2415.2000000000003,0.7363376495186437,0.27156819375,0.20924731560000004,1024,2.5735927018207585,0.0,35.677558106262744,32.03906400591554,5.095423977350283,0.0,0.0,True,False,global_rtl_timing_not_closed,6078.125,7483.178312667038,13.456408903211686,0.5644127859698902,0.7363376495186437,0.27156819375,0.20924731560000004,0.007210303823627566,1.0,1.0,0.1922344129030241,0.5644127859698902,0.14535059807457484,0.5431363875,0.4184946312000001,0.007210303823627566,0.5178375229475652,0.32151726670830966,0.6668624851194248,0.5266544108109303
-1.0,4.5,6578.125,8912.5,1293.1271145463618,8254.00294929834,2324.7999999999997,0.7342669847547258,0.29390799375000004,0.21724731560000002,1024,2.5735927018207585,0.0,35.7340956799666,32.039298847108775,5.092279493884397,0.0,0.0,True,False,global_rtl_timing_not_closed,6578.125,8383.315660752976,13.512376290520674,0.5561261193032235,0.7342669847547258,0.29390799375000004,0.21724731560000002,0.007251184588078797,1.0,1.0,0.1930339470074382,0.5561261193032235,0.13706793901890357,0.5878159875000001,0.43449463120000004,0.007251184588078797,0.5194185419778801,0.3240907469220693,0.6679071966625216,0.5357814156873605
-1.0,5.0,7078.125,9412.5,1293.1271145463618,9206.096277071776,2163.9999999999995,0.7325062472758496,0.31624779375000006,0.22524731560000003,1024,2.5735927018207585,0.0,36.08400239802256,32.03949545478627,5.9902546871509,0.0,0.0,True,False,global_rtl_timing_not_closed,7078.125,9335.408988526413,14.04192719914931,0.5413861193032234,0.7325062472758496,0.31624779375000006,0.22524731560000003,0.007509399622092228,1.0,1.0,0.20059895998784727,0.5413861193032234,0.13002498910339844,0.6324955875000001,0.45049463120000005,0.007509399622092228,0.5221913017348332,0.32949147827428094,0.6687952937207128,0.5450744727455515
-1.0,5.5,7578.125,9912.5,1293.1271145463618,10210.145584532715,2663.9999999999995,0.7309893546741648,0.3385875937500001,0.2332473156,1024,2.5735927018207585,0.0,36.24690808758109,32.03964777682368,5.273699226548097,0.0,210.14558453271457,False,False,timing_limit;global_rtl_timing_not_closed,7578.125,10339.458295987351,14.061559877096629,0.5872194526365568,0.7309893546741648,0.3385875937500001,0.2332473156,0.007632733879513406,1.0,1.0,0.20087942681566612,0.5872194526365568,0.12395741869665944,0.6771751875000002,0.4664946312,0.007632733879513406,0.5292843081601896,0.3346646233446133,0.6781317300756918,0.5597872024338639
-0.5,-5.5,7453.125,9412.5,1194.1875834118357,9206.096277071776,3163.9999999999995,0.7312943289395828,0.33300264375000005,0.2312473156,1024,2.5735927018207585,0.0,36.088927051730614,32.04015185688228,4.654339191010215,0.0,0.0,True,False,global_rtl_timing_not_closed,7453.125,9325.51503541296,13.779832854153227,0.6330527859698901,0.7312943289395828,0.33300264375000005,0.2312473156,0.007513098652108984,1.0,1.0,0.1968547550593318,0.6330527859698901,0.12517731575833135,0.6660052875000001,0.4624946312,0.007513098652108984,0.532213004737866,0.33442376052853223,0.6839617758448553,0.5614085915363609
-0.5,-5.0,6953.125,8912.5,1194.1875834118357,8254.00294929834,2663.9999999999995,0.7328575642498983,0.31066284375,0.22324731560000002,1024,2.5735927018207585,0.0,35.890295142715665,32.04004270321736,5.118244782505145,0.0,0.0,True,False,global_rtl_timing_not_closed,6953.125,8373.421707639523,13.673954775021034,0.5872194526365568,0.7328575642498983,0.31066284375,0.22324731560000002,0.007365336907398122,1.0,1.0,0.19534221107172905,0.5872194526365568,0.13143025699959354,0.6213256875,0.44649463120000005,0.007365336907398122,0.5248280733572871,0.3287005637805653,0.6745194474829859,0.5465899698411579
-0.5,-4.5,6453.125,8412.5,1194.1875834118357,7353.865601212402,2824.7999999999997,0.7346771204893207,0.2883230437500001,0.21524731560000002,1024,2.5735927018207585,0.0,35.58258560168414,32.039895694265766,4.326600040645059,0.0,0.0,True,False,global_rtl_timing_not_closed,6453.125,7473.284359553586,13.20787953337959,0.6019594526365568,0.7346771204893207,0.2883230437500001,0.21524731560000002,0.007142149911998293,1.0,1.0,0.18868399333399413,0.6019594526365568,0.1387084819572828,0.5766460875000002,0.43049463120000003,0.007142149911998293,0.5223090427190823,0.32372665964738906,0.6737473088552112,0.5374128712133833
-0.5,-4.0,5953.125,7912.5,1194.1875834118357,6505.684232813965,2915.2000000000003,0.7368244269681737,0.26598324375000004,0.20724731560000004,1024,2.5735927018207585,0.0,35.529110299876734,32.039711144418426,4.323768158450735,0.0,0.0,True,False,global_rtl_timing_not_closed,5953.125,6625.102991155149,13.153791717671488,0.6102461193032236,0.7368244269681737,0.26598324375000004,0.20724731560000004,0.0071040589867455975,0.9921875,1.0,0.18791131025244984,0.6102461193032236,0.14729770787269514,0.5319664875000001,0.4144946312000001,0.0071040589867455975,0.5192031721143789,0.32039989870474744,0.6707829535923354,0.5271474726171742
-0.5,-3.5,5453.125,7412.5,1194.1875834118357,5709.458844103026,2754.4000000000005,0.7394015045111825,0.24364344375000005,0.19924731560000003,1024,2.5735927018207585,0.0,35.51602284766949,32.03953218133131,4.325215214601524,0.0,0.0,True,False,global_rtl_timing_not_closed,5453.125,5828.87760244421,13.140948935922623,0.5955061193032236,0.7394015045111825,0.24364344375000005,0.19924731560000003,0.007094767664811726,0.9088541666666666,1.0,0.18772784194175177,0.5955061193032236,0.15760601804473007,0.4872868875000001,0.39849463120000006,0.007094767664811726,0.4990125602550479,0.30872658187581503,0.6457166598790389,0.5034835522372112
-0.5,-3.0,4953.125,6912.5,1194.1875834118357,4965.189435079589,2646.3999999999996,0.7425602392888561,0.22130364375000008,0.19124731560000002,1024,2.5735927018207585,0.0,35.68283178031843,32.039391919236245,5.032446179302317,0.0,0.0,True,False,global_rtl_timing_not_closed,4953.125,5084.608193420773,13.449168995987955,0.5856061193032235,0.7425602392888561,0.22130364375000008,0.19124731560000002,0.007214107305676469,0.8255208333333334,1.0,0.1921309856569708,0.5856061193032235,0.17024095715542442,0.44260728750000017,0.38249463120000005,0.007214107305676469,0.4806981273923418,0.2995012980980379,0.6220741218103404,0.4810013875018457
-0.5,-2.5,4453.125,6412.5,1194.1875834118357,4272.876005743652,2807.2,0.7465392619763109,0.19896384375000004,0.18324731560000002,1024,2.5735927018207585,0.0,35.52184665796472,32.039273087495516,4.328010528509589,0.0,0.0,True,False,global_rtl_timing_not_closed,4453.125,4392.294764084836,13.14726703554052,0.6003461193032235,0.7465392619763109,0.19896384375000004,0.18324731560000002,0.007098900726300077,0.7421875,1.0,0.1878181005077217,0.6003461193032235,0.1861570479052439,0.39792768750000007,0.36649463120000003,0.007098900726300077,0.4629733478554072,0.2877029496691581,0.6015723687080952,0.46042800773293396
-0.5,-2.0,3953.1249999999995,5912.5,1194.1875834118357,3632.5185560952145,2932.8,0.7517419098025893,0.17662404374999996,0.1752473156,1024,2.5735927018207585,0.0,35.528381860276845,32.0391640306776,4.328993751734963,0.0,0.0,True,False,global_rtl_timing_not_closed,3953.1249999999995,3751.937314436398,13.153971618293237,0.6118594526365568,0.7517419098025893,0.17662404374999996,0.1752473156,0.007103541517804478,0.6588541666666666,1.0,0.18791388026133196,0.6118594526365568,0.2069676392103572,0.3532480874999999,0.3504946312,0.007103541517804478,0.44652950267013813,0.27799586161517265,0.5815229245202094,0.4404682702117148
-0.5,-1.5,3453.125,5412.5,1194.1875834118357,3044.117086134277,2772.0000000000005,0.7589258796263351,0.15428424375,0.16724731560000003,1024,2.5735927018207585,0.0,35.53407168430712,32.03908329778792,4.329610393699554,0.0,0.0,True,False,global_rtl_timing_not_closed,3453.125,3163.5358444754606,13.159764587494012,0.5971194526365569,0.7589258796263351,0.15428424375,0.16724731560000003,0.007107584457999127,0.5755208333333334,1.0,0.18799663696420016,0.5971194526365569,0.23570351850534044,0.3085684875,0.33449463120000006,0.007107584457999127,0.4282495374027063,0.26736639135091805,0.5583266769336709,0.41867439595850975
-0.5,-1.0,2953.125,4912.5,1194.1875834118357,2507.6715958608397,2628.8,0.769774886622297,0.13194444375,0.15924731560000002,1024,2.5735927018207585,0.0,35.70247807325896,32.03903417399578,5.012200916026277,0.0,0.0,True,False,global_rtl_timing_not_closed,2953.125,2627.0903542020233,13.46467679996316,0.5839927859698902,0.769774886622297,0.13194444375,0.15924731560000002,0.007228294283732784,0.4921875,1.0,0.1923525257137594,0.5839927859698902,0.2790995464891881,0.2638888875,0.31849463120000004,0.007228294283732784,0.41267687003772097,0.25949683798589224,0.5372715907649648,0.39894101645647045
-0.5,-0.5,2453.125,4412.5,1194.1875834118357,2023.1820852749022,2789.6,0.7894082879376598,0.10960464375000002,0.15124731560000002,1024,2.5735927018207585,0.0,35.54009344191157,32.03900479893074,4.330115525929822,0.0,0.0,True,False,global_rtl_timing_not_closed,2453.125,2142.600843616086,13.165867746830223,0.5987327859698902,0.7894082879376598,0.10960464375000002,0.15124731560000002,0.007111865761994422,0.4088541666666667,1.0,0.18808382495471748,0.5987327859698902,0.3576331517506395,0.21920928750000004,0.30249463120000003,0.007111865761994422,0.4012247658552651,0.2508490038697149,0.5230359464557857,0.3846337454806244
-0.5,0.0,1953.1249999999998,3912.5,1194.1875834118357,1590.6485543764647,2950.4,0.8544327681590362,0.08726484374999999,0.1432473156,1024,2.5735927018207585,0.0,35.54102051814488,32.03899313610365,4.330182631997595,0.0,0.0,True,False,global_rtl_timing_not_closed,1953.1249999999998,1710.0673127176483,13.166805328570314,0.6134727859698902,0.8544327681590362,0.08726484374999999,0.1432473156,0.007112525116729799,0.3255208333333333,1.0,0.1880972189795759,0.6134727859698902,0.6177310726361451,0.17452968749999997,0.2864946312,0.007112525116729799,0.4090113257188372,0.2532297457627902,0.5273907975812255,0.38891696993939767
-0.5,0.5,2453.125,4412.5,1194.1875834118357,2023.1820852749022,2789.6,0.7894082879376598,0.10960464375000002,0.15124731560000002,1024,2.5735927018207585,0.0,35.5400934419115,32.03900479893074,4.330115525929662,0.0,0.0,True,False,global_rtl_timing_not_closed,2453.125,2142.600843616086,13.16586774683012,0.5987327859698902,0.7894082879376598,0.10960464375000002,0.15124731560000002,0.0071118657619943714,0.4088541666666667,1.0,0.188083824954716,0.5987327859698902,0.3576331517506395,0.21920928750000004,0.30249463120000003,0.0071118657619943714,0.40122476585526473,0.2508490038697142,0.5230359464557855,0.38463374548062423
-0.5,1.0,2953.125,4912.5,1194.1875834118357,2507.6715958608397,2628.8,0.769774886622297,0.13194444375,0.15924731560000002,1024,2.5735927018207585,0.0,35.70247807325888,32.03903417399578,5.012200916026118,0.0,0.0,True,False,global_rtl_timing_not_closed,2953.125,2627.0903542020233,13.46467679996305,0.5839927859698902,0.769774886622297,0.13194444375,0.15924731560000002,0.007228294283732726,0.4921875,1.0,0.19235252571375785,0.5839927859698902,0.2790995464891881,0.2638888875,0.31849463120000004,0.007228294283732726,0.4126768700377206,0.25949683798589146,0.5372715907649647,0.39894101645647034
-0.5,1.5,3453.125,5412.5,1194.1875834118357,3044.117086134277,2772.0000000000005,0.7589258796263351,0.15428424375,0.16724731560000003,1024,2.5735927018207585,0.0,35.534071684307115,32.03908329778792,4.329610393699687,0.0,0.0,True,False,global_rtl_timing_not_closed,3453.125,3163.5358444754606,13.159764587494031,0.5971194526365569,0.7589258796263351,0.15428424375,0.16724731560000003,0.0071075844579991205,0.5755208333333334,1.0,0.18799663696420044,0.5971194526365569,0.23570351850534044,0.3085684875,0.33449463120000006,0.0071075844579991205,0.42824953740270644,0.2673663913509182,0.558326676933671,0.41867439595850975
-0.5,2.0,3953.1249999999995,5912.5,1194.1875834118357,3632.5185560952145,2932.8,0.7517419098025893,0.17662404374999996,0.1752473156,1024,2.5735927018207585,0.0,35.528381860276816,32.03916403067759,4.328993751734962,0.0,0.0,True,False,global_rtl_timing_not_closed,3953.1249999999995,3751.937314436398,13.153971618293205,0.6118594526365568,0.7517419098025893,0.17662404374999996,0.1752473156,0.007103541517804459,0.6588541666666666,1.0,0.18791388026133152,0.6118594526365568,0.2069676392103572,0.3532480874999999,0.3504946312,0.007103541517804459,0.446529502670138,0.2779958616151724,0.5815229245202093,0.4404682702117147
-0.5,2.5,4453.125,6412.5,1194.1875834118357,4272.876005743652,2807.2,0.7465392619763109,0.19896384375000004,0.18324731560000002,1024,2.5735927018207585,0.0,35.52184665796478,32.03927308749552,4.328010528509749,0.0,0.0,True,False,global_rtl_timing_not_closed,4453.125,4392.294764084836,13.14726703554061,0.6003461193032235,0.7465392619763109,0.19896384375000004,0.18324731560000002,0.0070989007263001155,0.7421875,1.0,0.187818100507723,0.6003461193032235,0.1861570479052439,0.39792768750000007,0.36649463120000003,0.0070989007263001155,0.46297334785540756,0.28770294966915877,0.6015723687080953,0.4604280077329341
-0.5,3.0,4953.125,6912.5,1194.1875834118357,4965.189435079589,2646.3999999999996,0.7425602392888561,0.22130364375000008,0.19124731560000002,1024,2.5735927018207585,0.0,35.682831780318466,32.039391919236245,5.0324461793022115,0.0,0.0,True,False,global_rtl_timing_not_closed,4953.125,5084.608193420773,13.44916899598797,0.5856061193032235,0.7425602392888561,0.22130364375000008,0.19124731560000002,0.007214107305676495,0.8255208333333334,1.0,0.19213098565697098,0.5856061193032235,0.17024095715542442,0.44260728750000017,0.38249463120000005,0.007214107305676495,0.48069812739234186,0.29950129809803794,0.6220741218103404,0.4810013875018457
-0.5,3.5,5453.125,7412.5,1194.1875834118357,5709.458844103026,2754.4000000000005,0.7394015045111825,0.24364344375000005,0.19924731560000003,1024,2.5735927018207585,0.0,35.516022847669575,32.03953218133131,4.32521521460163,0.0,0.0,True,False,global_rtl_timing_not_closed,5453.125,5828.87760244421,13.14094893592273,0.5955061193032236,0.7394015045111825,0.24364344375000005,0.19924731560000003,0.007094767664811788,0.9088541666666666,1.0,0.18772784194175327,0.5955061193032236,0.15760601804473007,0.4872868875000001,0.39849463120000006,0.007094767664811788,0.49901256025504825,0.3087265818758157,0.6457166598790391,0.5034835522372114
-0.5,4.0,5953.125,7912.5,1194.1875834118357,6505.684232813965,2915.2000000000003,0.7368244269681737,0.26598324375000004,0.20724731560000004,1024,2.5735927018207585,0.0,35.52911029987688,32.039711144418426,4.323768158450815,0.0,0.0,True,False,global_rtl_timing_not_closed,5953.125,6625.102991155149,13.153791717671654,0.6102461193032236,0.7368244269681737,0.26598324375000004,0.20724731560000004,0.007104058986745705,0.9921875,1.0,0.1879113102524522,0.6102461193032236,0.14729770787269514,0.5319664875000001,0.4144946312000001,0.007104058986745705,0.5192031721143795,0.3203998987047486,0.6707829535923356,0.5271474726171744
-0.5,4.5,6453.125,8412.5,1194.1875834118357,7353.865601212402,2824.7999999999997,0.7346771204893207,0.2883230437500001,0.21524731560000002,1024,2.5735927018207585,0.0,35.5825856016843,32.039895694265766,4.3266000406450855,0.0,0.0,True,False,global_rtl_timing_not_closed,6453.125,7473.284359553586,13.20787953337976,0.6019594526365568,0.7346771204893207,0.2883230437500001,0.21524731560000002,0.007142149911998414,1.0,1.0,0.18868399333399657,0.6019594526365568,0.1387084819572828,0.5766460875000002,0.43049463120000003,0.007142149911998414,0.522309042719083,0.3237266596473901,0.6737473088552114,0.5374128712133835
-0.5,5.0,6953.125,8912.5,1194.1875834118357,8254.00294929834,2663.9999999999995,0.7328575642498983,0.31066284375,0.22324731560000002,1024,2.5735927018207585,0.0,35.89029514271581,32.04004270321737,5.1182447825051725,0.0,0.0,True,False,global_rtl_timing_not_closed,6953.125,8373.421707639523,13.673954775021183,0.5872194526365568,0.7328575642498983,0.31066284375,0.22324731560000002,0.007365336907398227,1.0,1.0,0.1953422110717312,0.5872194526365568,0.13143025699959354,0.6213256875,0.44649463120000005,0.007365336907398227,0.5248280733572876,0.32870056378056617,0.6745194474829861,0.5465899698411582
-0.5,5.5,7453.125,9412.5,1194.1875834118357,9206.096277071776,3163.9999999999995,0.7312943289395828,0.33300264375000005,0.2312473156,1024,2.5735927018207585,0.0,36.08892705173075,32.04015185688228,4.654339191010188,0.0,0.0,True,False,global_rtl_timing_not_closed,7453.125,9325.51503541296,13.779832854153359,0.6330527859698901,0.7312943289395828,0.33300264375000005,0.2312473156,0.007513098652109085,1.0,1.0,0.1968547550593337,0.6330527859698901,0.12517731575833135,0.6660052875000001,0.4624946312,0.007513098652109085,0.5322130047378665,0.33442376052853307,0.6839617758448555,0.561408591536361
-0.4,-0.4,2350.0,4212.5,1161.1551360606386,1843.9339553530272,2789.6,0.7928849763313959,0.10499706000000002,0.14959731560000003,1024,2.5735927018207585,0.0,35.54521034214071,32.03912810725743,4.318184864366263,0.0,0.0,True,False,global_rtl_timing_not_closed,2350.0,1960.049468959091,13.168629341828323,0.5987327859698902,0.7928849763313959,0.10499706000000002,0.14959731560000003,0.007115505763946058,0.39166666666666666,1.0,0.18812327631183318,0.5987327859698902,0.3715399053255837,0.20999412000000003,0.29919463120000006,0.007115505763946058,0.39856240967723366,0.24921831428455452,0.5195081155740892,0.381243147848928
-0.4,-0.3,2250.0,4112.5,1161.1551360606384,1757.4272491733398,2750.4000000000005,0.7998109386614509,0.10052910000000001,0.1479973156,1024,2.5735927018207585,0.0,35.545502348511896,32.03912450342059,4.318202032348568,0.0,0.0,True,False,global_rtl_timing_not_closed,2250.0,1873.5427627794036,13.168923880836756,0.5951394526365569,0.7998109386614509,0.10052910000000001,0.1479973156,0.0071157135442814325,0.375,1.0,0.18812748401195364,0.5951394526365569,0.39924375464580386,0.20105820000000002,0.2959946312,0.0071157135442814325,0.39703440464565265,0.2481523124383535,0.5169664689984733,0.3790142426066455
-0.4,-0.2,2150.0000000000005,4012.5,1161.1551360606386,1672.9987821811521,2850.4,0.8086264690899099,0.09606114000000002,0.14639731560000002,1024,2.5735927018207585,0.0,35.70988734400421,32.03912294368445,5.005327563937263,0.0,0.0,True,False,global_rtl_timing_not_closed,2150.0000000000005,1789.114295787216,13.470733592712772,0.6043061193032235,0.8086264690899099,0.09606114000000002,0.14639731560000002,0.00723365190722929,0.3583333333333334,1.0,0.19243905132446817,0.6043061193032235,0.43450587635963966,0.19212228000000003,0.29279463120000004,0.00723365190722929,0.39862683981479297,0.25006408215393305,0.5175312721525892,0.37925378709409463
-0.4,-0.1,2050.0,3912.5,1161.1551360606384,1590.6485543764647,2950.4,0.8204789752837452,0.09159318000000001,0.14479731560000003,1024,2.5735927018207585,0.0,35.545677566439686,32.03912234477606,4.31821223984114,0.0,0.0,True,False,global_rtl_timing_not_closed,2050.0,1706.7640679825286,13.16910060060193,0.6134727859698902,0.8204789752837452,0.09159318000000001,0.14479731560000003,0.007115838225431942,0.3416666666666667,1.0,0.18813000858002757,0.6134727859698902,0.4819159011349812,0.18318636000000002,0.28959463120000006,0.007115838225431942,0.39925533757137055,0.24865682208800904,0.5184370170049226,0.37983427327976155
-0.4,-0.0,1950.0,3812.5,1161.1551360606384,1510.3765657592771,3050.4,0.8378214750158137,0.08712522,0.1431973156,1024,2.5735927018207585,0.0,35.545735973805364,32.039121625840025,4.318215626767819,0.0,0.0,True,False,global_rtl_timing_not_closed,1950.0,1626.492079365341,13.169159505618934,0.6226394526365568,0.8378214750158137,0.08712522,0.1431973156,0.007115879787289854,0.325,1.0,0.18813085008027047,0.6226394526365568,0.5512859000632551,0.17425044,0.2863946312,0.007115879787289854,0.4031690893287778,0.2503105796885703,0.5219756404592005,0.38304763806737274
-0.4,0.1,2050.0,3912.5,1161.1551360606384,1590.6485543764647,2950.4,0.8204789752837452,0.09159318000000001,0.14479731560000003,1024,2.5735927018207585,0.0,35.54567756643968,32.03912234477607,4.3182122398410865,0.0,0.0,True,False,global_rtl_timing_not_closed,2050.0,1706.7640679825286,13.169100600601913,0.6134727859698902,0.8204789752837452,0.09159318000000001,0.14479731560000003,0.0071158382254319355,0.3416666666666667,1.0,0.18813000858002735,0.6134727859698902,0.4819159011349812,0.18318636000000002,0.28959463120000006,0.0071158382254319355,0.3992553375713705,0.24865682208800893,0.5184370170049226,0.37983427327976155
-0.4,0.2,2150.0000000000005,4012.5,1161.1551360606386,1672.9987821811521,2850.4,0.8086264690899099,0.09606114000000002,0.14639731560000002,1024,2.5735927018207585,0.0,35.7098873440042,32.03912294368445,5.00532756393737,0.0,0.0,True,False,global_rtl_timing_not_closed,2150.0000000000005,1789.114295787216,13.470733592712786,0.6043061193032235,0.8086264690899099,0.09606114000000002,0.14639731560000002,0.007233651907229284,0.3583333333333334,1.0,0.19243905132446837,0.6043061193032235,0.43450587635963966,0.19212228000000003,0.29279463120000004,0.007233651907229284,0.398626839814793,0.25006408215393316,0.5175312721525892,0.37925378709409463
-0.4,0.3,2250.0,4112.5,1161.1551360606384,1757.4272491733398,2750.4000000000005,0.7998109386614509,0.10052910000000001,0.1479973156,1024,2.5735927018207585,0.0,35.54550234851187,32.03912450342059,4.318202032348461,0.0,0.0,True,False,global_rtl_timing_not_closed,2250.0,1873.5427627794036,13.168923880836706,0.5951394526365569,0.7998109386614509,0.10052910000000001,0.1479973156,0.007115713544281407,0.375,1.0,0.18812748401195295,0.5951394526365569,0.39924375464580386,0.20105820000000002,0.2959946312,0.007115713544281407,0.39703440464565243,0.24815231243835317,0.5169664689984733,0.3790142426066455
-0.4,0.4,2350.0,4212.5,1161.1551360606386,1843.9339553530272,2789.6,0.7928849763313959,0.10499706000000002,0.14959731560000003,1024,2.5735927018207585,0.0,35.54521034214067,32.03912810725743,4.318184864366156,0.0,0.0,True,False,global_rtl_timing_not_closed,2350.0,1960.049468959091,13.16862934182826,0.5987327859698902,0.7928849763313959,0.10499706000000002,0.14959731560000003,0.007115505763946032,0.39166666666666666,1.0,0.18812327631183226,0.5987327859698902,0.3715399053255837,0.20999412000000003,0.29919463120000006,0.007115505763946032,0.39856240967723344,0.24921831428455407,0.519508115574089,0.38124314784892793
-0.3,-0.4,2350.0,4112.5,1130.6110073761,1757.4272491733398,2889.6000000000004,0.790097367463759,0.10499706000000002,0.14959731560000003,1024,2.5735927018207585,0.0,35.548576152168145,32.039219326392086,4.3064273421639765,0.0,0.0,True,False,global_rtl_timing_not_closed,2350.0,1870.4883499109496,13.169666452198962,0.6078994526365569,0.790097367463759,0.10499706000000002,0.14959731560000003,0.007117901111102674,0.39166666666666666,1.0,0.18813809217427088,0.6078994526365569,0.3603894698550363,0.20999412000000003,0.29919463120000006,0.007117901111102674,0.3983679762971707,0.24912627205188873,0.519769673380636,0.3810463723221415
-0.3,-0.3,2250.0,4012.5,1130.6110073761,1672.9987821811521,2850.4000000000005,0.7960777394811805,0.10052910000000001,0.1479973156,1024,2.5735927018207585,0.0,35.548869788314626,32.039215750276334,4.306440636856972,0.0,0.0,True,False,global_rtl_timing_not_closed,2250.0,1786.059882918762,13.169961853255103,0.6043061193032235,0.7960777394811805,0.10052910000000001,0.1479973156,0.00711811012147664,0.375,1.0,0.18814231218935862,0.6043061193032235,0.38431095792472236,0.20105820000000002,0.2959946312,0.00711811012147664,0.39646173834228193,0.247871157930904,0.5168497919729654,0.37843923224780435
-0.3,-0.2,2150.0,3912.5,1130.6110073761001,1590.6485543764647,2950.4,0.8033996322744961,0.09606114000000002,0.14639731560000002,1024,2.5735927018207585,0.0,35.71325556615274,32.03921420245656,5.005256552550894,0.0,0.0,True,False,global_rtl_timing_not_closed,2150.0,1703.7096551140748,13.474110427277058,0.6134727859698902,0.8033996322744961,0.09606114000000002,0.14639731560000002,0.007236088772258255,0.35833333333333334,1.0,0.19248729181824367,0.6134727859698902,0.41359852909798445,0.19212228000000003,0.29279463120000004,0.007236088772258255,0.39746507556524086,0.24949924371938836,0.5168204833190526,0.3780846649272247
