stack,die,channel,bank,block,mean_K,max_K
0,dram_1,6,10,bank_array_pim_region,308.3623999970703,308.3960654661524
0,dram_1,6,11,bank_array_pim_region,308.2291702716781,308.2559429665809
0,dram_1,6,12,bank_array_pim_region,308.2979621315203,308.6295022935925
0,dram_1,6,13,bank_array_pim_region,308.16496895196127,308.4283664484442
0,dram_1,6,14,bank_array_pim_region,308.055418778368,308.2672130576576
0,dram_1,6,15,bank_array_pim_region,307.9673017109983,308.1406878467584
0,dram_1,7,0,bank_array_pim_region,307.8258344620766,307.89668625161823
0,dram_1,7,1,bank_array_pim_region,307.776325365857,307.8397958720993
0,dram_1,7,2,bank_array_pim_region,307.7439106715856,307.8027252960195
0,dram_1,7,3,bank_array_pim_region,307.72787833808866,307.78444278826953
0,dram_1,7,4,bank_array_pim_region,307.9915504659861,308.04744160500746
0,dram_1,7,5,bank_array_pim_region,307.93321984650834,307.98831612813655
0,dram_1,7,6,bank_array_pim_region,307.8949912248504,307.94931868750206
0,dram_1,7,7,bank_array_pim_region,307.8760734317456,307.9299522279596
0,dram_1,7,8,bank_array_pim_region,308.12721758487316,308.14885737958497
0,dram_1,7,9,bank_array_pim_region,308.0533750351647,308.0714000078942
0,dram_1,7,10,bank_array_pim_region,308.00536420850847,308.0210940921752
0,dram_1,7,11,bank_array_pim_region,307.9817176175496,307.9963347975293
0,dram_1,7,12,bank_array_pim_region,307.89886206629444,308.044372843929
0,dram_1,7,13,bank_array_pim_region,307.84870921124957,307.9748951276744
0,dram_1,7,14,bank_array_pim_region,307.81582501084876,307.9298505298191
0,dram_1,7,15,bank_array_pim_region,307.79954616634365,307.9077021897237
0,dram_2,0,0,bank_array_pim_region,309.61117683295123,309.8734865985255
0,dram_2,0,1,bank_array_pim_region,309.64653400817963,309.9216085877684
0,dram_2,0,2,bank_array_pim_region,309.7039033491707,310.0002097751967
0,dram_2,0,3,bank_array_pim_region,309.7460895003242,310.05993672995527
0,dram_2,0,4,bank_array_pim_region,309.7099734697873,309.90352626901796
0,dram_2,0,5,bank_array_pim_region,309.75062833298944,309.9523813988494
0,dram_2,0,6,bank_array_pim_region,309.81835205558315,310.0324210249368
0,dram_2,0,7,bank_array_pim_region,309.8754543137496,310.09423680375227
0,dram_2,0,8,bank_array_pim_region,309.2569419479428,309.33746108819525
0,dram_2,0,9,bank_array_pim_region,309.2935362752637,309.36829937208347
0,dram_2,0,10,bank_array_pim_region,309.3611939150552,309.424769727503
0,dram_2,0,11,bank_array_pim_region,309.443695974506,309.49138448714837
0,dram_2,0,12,bank_array_pim_region,308.6593697741787,308.9876994061987
0,dram_2,0,13,bank_array_pim_region,308.68120663173517,309.0248709529591
0,dram_2,0,14,bank_array_pim_region,308.7219125373,309.0937572849778
0,dram_2,0,15,bank_array_pim_region,308.7729745196121,309.178194027515
0,dram_2,1,0,bank_array_pim_region,309.7591406607422,310.08242007183935
0,dram_2,1,1,bank_array_pim_region,309.74088063039704,310.0649097096314
0,dram_2,1,2,bank_array_pim_region,309.6978649112306,310.0161876517234
0,dram_2,1,3,bank_array_pim_region,309.65000334198834,309.9627475700077
0,dram_2,1,4,bank_array_pim_region,309.9075907239598,310.1193785732878
0,dram_2,1,5,bank_array_pim_region,309.9122045913374,310.1049906724318
0,dram_2,1,6,bank_array_pim_region,309.8953333998385,310.0597260262303
0,dram_2,1,7,bank_array_pim_region,309.8761062105232,310.00992826403336
0,dram_2,1,8,bank_array_pim_region,309.5363703161096,309.5805851178299
0,dram_2,1,9,bank_array_pim_region,309.6399168792261,309.68460763219
0,dram_2,1,10,bank_array_pim_region,309.7570865418339,309.80254575630266
0,dram_2,1,11,bank_array_pim_region,309.8910588464618,309.9449295398356
0,dram_2,1,12,bank_array_pim_region,308.83164222535373,309.2737261239761
0,dram_2,1,13,bank_array_pim_region,308.89780537952294,309.38129927656166
0,dram_2,1,14,bank_array_pim_region,308.9722648012454,309.50384399209725
