stack,die,channel,bank,block,mean_K,max_K
0,dram_1,6,14,bank_array_pim_region,308.09987069992854,308.3450217826517
0,dram_1,6,15,bank_array_pim_region,308.0093135458549,308.2112114947291
0,dram_1,7,0,bank_array_pim_region,308.0994694693661,308.1753381636956
0,dram_1,7,1,bank_array_pim_region,308.03946666261993,308.1051873199574
0,dram_1,7,2,bank_array_pim_region,308.0002804660475,308.0596181425694
0,dram_1,7,3,bank_array_pim_region,307.98092884936244,308.03718731500896
0,dram_1,7,4,bank_array_pim_region,308.2154282761745,308.2225864541336
0,dram_1,7,5,bank_array_pim_region,308.1471387473013,308.157582269283
0,dram_1,7,6,bank_array_pim_region,308.102498499977,308.11470449073425
0,dram_1,7,7,bank_array_pim_region,308.0804425328819,308.09341198847096
0,dram_1,7,8,bank_array_pim_region,308.2404889285303,308.2641769059185
0,dram_1,7,9,bank_array_pim_region,308.1621749199223,308.1851233020537
0,dram_1,7,10,bank_array_pim_region,308.1112950594444,308.1337788030601
0,dram_1,7,11,bank_array_pim_region,308.0862472291801,308.10850608371874
0,dram_1,7,12,bank_array_pim_region,307.9390824162678,308.1096195993149
0,dram_1,7,13,bank_array_pim_region,307.88768094844755,308.0364972298435
0,dram_1,7,14,bank_array_pim_region,307.85400956079656,307.9891679353013
0,dram_1,7,15,bank_array_pim_region,307.83735063423836,307.96591987801906
0,dram_2,0,0,bank_array_pim_region,308.8888554971233,309.070522871129
0,dram_2,0,1,bank_array_pim_region,308.91558319757263,309.10477967108113
0,dram_2,0,2,bank_array_pim_region,308.9632122847597,309.16564428384845
0,dram_2,0,3,bank_array_pim_region,309.0152741391405,309.2313728219528
0,dram_2,0,4,bank_array_pim_region,309.21093839178855,309.2995752060224
0,dram_2,0,5,bank_array_pim_region,309.2399776485671,309.3195607222116
0,dram_2,0,6,bank_array_pim_region,309.29128191359223,309.3544046459459
0,dram_2,0,7,bank_array_pim_region,309.34664294845584,309.3946381684424
0,dram_2,0,8,bank_array_pim_region,309.68146385874456,309.7636509267685
0,dram_2,0,9,bank_array_pim_region,309.7322073049655,309.81682522565984
0,dram_2,0,10,bank_array_pim_region,309.8202762509613,309.9089297418852
0,dram_2,0,11,bank_array_pim_region,309.90697512542545,309.9997356063608
0,dram_2,0,12,bank_array_pim_region,309.0207403108729,309.51713579258796
0,dram_2,0,13,bank_array_pim_region,309.0469246509539,309.5676893920063
0,dram_2,0,14,bank_array_pim_region,309.09202512661693,309.65513292758715
0,dram_2,0,15,bank_array_pim_region,309.1356759824667,309.7402197374457
0,dram_2,1,0,bank_array_pim_region,309.0659318488001,309.29445247957705
0,dram_2,1,1,bank_array_pim_region,309.1143756842331,309.3540993160195
0,dram_2,1,2,bank_array_pim_region,309.16232314781223,309.41291225478756
0,dram_2,1,3,bank_array_pim_region,309.21393285704926,309.47675856201005
0,dram_2,1,4,bank_array_pim_region,309.39886985860653,309.4333913978011
