OpenROAD 26Q3-1080-gab6fd26351 
Features included (+) or not (-): +GPU +GUI +Python
This program is licensed under the BSD-3 license. See the LICENSE file for details.
Components of this program may be licensed under more restrictive licenses which must be honored.
LOGIC_DIE_LEAF_CELLS=13176
   Internal  Switching    Leakage      Total
      Power      Power      Power      Power (Watts)
--------------------------------------------
   4.54e-06   0.00e+00   8.08e-12   4.54e-06 g_logic_die_enabled.u_logic_die.u_coalescer.epoch_q\[41\]\[5\]$_DFFE_PP_
   4.54e-06   1.35e-09   8.88e-12   4.54e-06 g_logic_die_enabled.u_logic_die.u_coalescer.mask_q\[48\]$_DFFE_PP_
   4.54e-06   0.00e+00   8.08e-12   4.54e-06 g_logic_die_enabled.u_logic_die.u_coalescer.command_q\[65\]\[7\]$_DFFE_PP_
   4.54e-06   0.00e+00   8.08e-12   4.54e-06 g_logic_die_enabled.u_logic_die.u_coalescer.command_q\[64\]\[1\]$_DFFE_PP_
   4.54e-06   0.00e+00   8.08e-12   4.54e-06 g_logic_die_enabled.u_logic_die.u_coalescer.command_q\[65\]\[31\]$_DFFE_PP_
   4.54e-06   0.00e+00   8.08e-12   4.54e-06 g_logic_die_enabled.u_logic_die.u_coalescer.command_q\[65\]\[21\]$_DFFE_PP_
   4.54e-06   0.00e+00   8.08e-12   4.54e-06 g_logic_die_enabled.u_logic_die.u_coalescer.command_q\[66\]\[21\]$_DFFE_PP_
   4.54e-06   0.00e+00   8.08e-12   4.54e-06 g_logic_die_enabled.u_logic_die.u_coalescer.command_q\[61\]\[26\]$_DFFE_PP_
   4.54e-06   0.00e+00   8.08e-12   4.54e-06 g_logic_die_enabled.u_logic_die.u_coalescer.command_q\[65\]\[4\]$_DFFE_PP_
   4.54e-06   4.87e-10   9.12e-12   4.54e-06 g_logic_die_enabled.u_logic_die.u_coalescer.ordinal_q\[0\]\[9\]$_DFFE_PP_
   4.54e-06   1.83e-09   8.88e-12   4.54e-06 g_logic_die_enabled.u_logic_die.u_coalescer.mask_q\[12\]$_DFFE_PP_
   4.54e-06   2.28e-09   8.88e-12   4.54e-06 g_logic_die_enabled.u_logic_die.u_coalescer.mask_q\[123\]$_DFFE_PP_
   4.54e-06   3.91e-10   9.12e-12   4.54e-06 g_logic_die_enabled.u_logic_die.u_coalescer.signature_q\[0\]\[22\]$_DFFE_PP_
   4.54e-06   1.02e-09   9.12e-12   4.54e-06 g_logic_die_enabled.u_logic_die.u_coalescer.epoch_q\[1\]\[3\]$_DFFE_PP_
   4.54e-06   4.00e-10   9.12e-12   4.54e-06 g_logic_die_enabled.u_logic_die.u_coalescer.ordinal_q\[0\]\[15\]$_DFFE_PP_
   4.54e-06   5.99e-10   8.88e-12   4.54e-06 g_logic_die_enabled.u_logic_die.u_coalescer.mask_q\[23\]$_DFFE_PP_
   4.54e-06   1.18e-09   8.88e-12   4.54e-06 g_logic_die_enabled.u_logic_die.u_coalescer.mask_q\[50\]$_DFFE_PP_
   4.54e-06   3.77e-10   9.12e-12   4.54e-06 g_logic_die_enabled.u_logic_die.u_coalescer.signature_q\[0\]\[19\]$_DFFE_PP_
   4.54e-06   1.50e-09   9.12e-12   4.54e-06 g_logic_die_enabled.u_logic_die.u_coalescer.epoch_q\[1\]\[6\]$_DFFE_PP_
   4.54e-06   3.47e-11   9.09e-12   4.54e-06 g_logic_die_enabled.u_logic_die.u_coalescer.expected_q\[3\]$_DFFE_PP_
   4.54e-06   7.38e-10   9.12e-12   4.54e-06 g_logic_die_enabled.u_logic_die.u_coalescer.command_q\[0\]\[28\]$_DFFE_PP_
   4.54e-06   3.31e-10   9.12e-12   4.54e-06 g_logic_die_enabled.u_logic_die.u_coalescer.signature_q\[0\]\[9\]$_DFFE_PP_
   4.54e-06   9.45e-10   8.88e-12   4.54e-06 g_logic_die_enabled.u_logic_die.u_coalescer.mask_q\[32\]$_DFFE_PP_
   4.54e-06   1.53e-09   8.88e-12   4.54e-06 g_logic_die_enabled.u_logic_die.u_coalescer.mask_q\[87\]$_DFFE_PP_
   4.54e-06   0.00e+00   8.08e-12   4.54e-06 g_logic_die_enabled.u_logic_die.u_coalescer.epoch_q\[124\]\[11\]$_DFFE_PP_
   4.54e-06   0.00e+00   9.46e-12   4.54e-06 g_logic_die_enabled.u_logic_die.u_coalescer.epoch_q\[107\]\[2\]$_DFFE_PP_
   4.54e-06   0.00e+00   9.46e-12   4.54e-06 g_logic_die_enabled.u_logic_die.u_coalescer.epoch_q\[107\]\[4\]$_DFFE_PP_
   4.54e-06   0.00e+00   8.08e-12   4.54e-06 g_logic_die_enabled.u_logic_die.u_coalescer.epoch_q\[79\]\[8\]$_DFFE_PP_
   4.54e-06   0.00e+00   8.08e-12   4.54e-06 g_logic_die_enabled.u_logic_die.u_coalescer.epoch_q\[124\]\[4\]$_DFFE_PP_
   4.54e-06   0.00e+00   8.08e-12   4.54e-06 g_logic_die_enabled.u_logic_die.u_coalescer.expected_q\[85\]$_DFFE_PP_
   4.54e-06   0.00e+00   8.08e-12   4.54e-06 g_logic_die_enabled.u_logic_die.u_coalescer.signature_q\[92\]\[6\]$_DFFE_PP_
   4.54e-06   0.00e+00   9.46e-12   4.54e-06 g_logic_die_enabled.u_logic_die.u_coalescer.signature_q\[107\]\[2\]$_DFFE_PP_
   4.54e-06   0.00e+00   9.46e-12   4.54e-06 g_logic_die_enabled.u_logic_die.u_coalescer.signature_q\[107\]\[18\]$_DFFE_PP_
   4.54e-06   0.00e+00   8.08e-12   4.54e-06 g_logic_die_enabled.u_logic_die.u_coalescer.command_q\[93\]\[30\]$_DFFE_PP_
   4.54e-06   0.00e+00   8.08e-12   4.54e-06 g_logic_die_enabled.u_logic_die.u_coalescer.command_q\[112\]\[29\]$_DFFE_PP_
   4.54e-06   0.00e+00   8.08e-12   4.54e-06 g_logic_die_enabled.u_logic_die.u_coalescer.command_q\[119\]\[29\]$_DFFE_PP_
   4.54e-06   0.00e+00   8.08e-12   4.54e-06 g_logic_die_enabled.u_logic_die.u_coalescer.command_q\[91\]\[29\]$_DFFE_PP_
   4.54e-06   1.63e-09   8.88e-12   4.54e-06 g_logic_die_enabled.u_logic_die.u_coalescer.mask_q\[11\]$_DFFE_PP_
   4.54e-06   0.00e+00   9.46e-12   4.54e-06 g_logic_die_enabled.u_logic_die.u_coalescer.expected_q\[106\]$_DFFE_PP_
   4.54e-06   6.88e-10   9.12e-12   4.54e-06 g_logic_die_enabled.u_logic_die.u_coalescer.command_q\[0\]\[31\]$_DFFE_PP_
   4.54e-06   0.00e+00   9.46e-12   4.54e-06 g_logic_die_enabled.u_logic_die.u_coalescer.expected_q\[100\]$_DFFE_PP_
   4.54e-06   0.00e+00   8.08e-12   4.54e-06 g_logic_die_enabled.u_logic_die.u_coalescer.expected_q\[126\]$_DFFE_PP_
   4.54e-06   0.00e+00   8.08e-12   4.54e-06 g_logic_die_enabled.u_logic_die.u_coalescer.expected_q\[95\]$_DFFE_PP_
   4.54e-06   0.00e+00   8.08e-12   4.54e-06 g_logic_die_enabled.u_logic_die.u_coalescer.expected_q\[80\]$_DFFE_PP_
   4.54e-06   0.00e+00   9.46e-12   4.54e-06 g_logic_die_enabled.u_logic_die.u_coalescer.command_q\[97\]\[29\]$_DFFE_PP_
   4.54e-06   0.00e+00   9.46e-12   4.54e-06 g_logic_die_enabled.u_logic_die.u_coalescer.command_q\[100\]\[29\]$_DFFE_PP_
   4.54e-06   1.69e-11   9.09e-12   4.54e-06 g_logic_die_enabled.u_logic_die.u_coalescer.signature_q\[3\]\[6\]$_DFFE_PP_
   4.54e-06   7.37e-10   9.12e-12   4.54e-06 g_logic_die_enabled.u_logic_die.u_coalescer.signature_q\[1\]\[24\]$_DFFE_PP_
   4.54e-06   1.76e-11   9.09e-12   4.54e-06 g_logic_die_enabled.u_logic_die.u_coalescer.signature_q\[3\]\[18\]$_DFFE_PP_
   4.54e-06   9.32e-10   8.88e-12   4.54e-06 g_logic_die_enabled.u_logic_die.u_coalescer.mask_q\[30\]$_DFFE_PP_
   4.54e-06   8.95e-10   8.88e-12   4.54e-06 g_logic_die_enabled.u_logic_die.u_coalescer.mask_q\[42\]$_DFFE_PP_
   4.54e-06   4.37e-10   8.88e-12   4.54e-06 g_logic_die_enabled.u_logic_die.u_coalescer.mask_q\[72\]$_DFFE_PP_
   4.54e-06   0.00e+00   8.08e-12   4.54e-06 g_logic_die_enabled.u_logic_die.u_coalescer.signature_q\[75\]\[28\]$_DFFE_PP_
   4.54e-06   0.00e+00   8.08e-12   4.54e-06 g_logic_die_enabled.u_logic_die.u_coalescer.signature_q\[87\]\[30\]$_DFFE_PP_
   4.54e-06   0.00e+00   8.08e-12   4.54e-06 g_logic_die_enabled.u_logic_die.u_coalescer.ordinal_q\[112\]\[10\]$_DFFE_PP_
   4.54e-06   0.00e+00   8.08e-12   4.54e-06 g_logic_die_enabled.u_logic_die.u_coalescer.ordinal_q\[75\]\[10\]$_DFFE_PP_
   4.54e-06   1.46e-09   8.88e-12   4.54e-06 g_logic_die_enabled.u_logic_die.u_coalescer.mask_q\[117\]$_DFFE_PP_
   4.54e-06   0.00e+00   8.08e-12   4.54e-06 g_logic_die_enabled.u_logic_die.u_coalescer.epoch_q\[46\]\[9\]$_DFFE_PP_
   4.54e-06   0.00e+00   8.08e-12   4.54e-06 g_logic_die_enabled.u_logic_die.u_coalescer.signature_q\[112\]\[9\]$_DFFE_PP_
   4.54e-06   0.00e+00   8.08e-12   4.54e-06 g_logic_die_enabled.u_logic_die.u_coalescer.signature_q\[112\]\[18\]$_DFFE_PP_
   4.54e-06   0.00e+00   8.08e-12   4.54e-06 g_logic_die_enabled.u_logic_die.u_coalescer.signature_q\[121\]\[4\]$_DFFE_PP_
   4.54e-06   0.00e+00   8.08e-12   4.54e-06 g_logic_die_enabled.u_logic_die.u_coalescer.signature_q\[121\]\[23\]$_DFFE_PP_
   4.54e-06   0.00e+00   8.08e-12   4.54e-06 g_logic_die_enabled.u_logic_die.u_coalescer.signature_q\[75\]\[31\]$_DFFE_PP_
   4.54e-06   1.34e-09   9.12e-12   4.54e-06 g_logic_die_enabled.u_logic_die.u_coalescer.command_q\[1\]\[31\]$_DFFE_PP_
   4.54e-06   0.00e+00   9.46e-12   4.54e-06 g_logic_die_enabled.u_logic_die.u_coalescer.epoch_q\[16\]\[4\]$_DFFE_PP_
   4.54e-06   0.00e+00   8.08e-12   4.54e-06 g_logic_die_enabled.u_logic_die.u_coalescer.epoch_q\[44\]\[0\]$_DFFE_PP_
   4.54e-06   0.00e+00   9.46e-12   4.54e-06 g_logic_die_enabled.u_logic_die.u_coalescer.signature_q\[16\]\[3\]$_DFFE_PP_
   4.54e-06   0.00e+00   9.46e-12   4.54e-06 g_logic_die_enabled.u_logic_die.u_coalescer.signature_q\[16\]\[27\]$_DFFE_PP_
   4.54e-06   0.00e+00   9.46e-12   4.54e-06 g_logic_die_enabled.u_logic_die.u_coalescer.signature_q\[16\]\[29\]$_DFFE_PP_
   4.54e-06   0.00e+00   8.08e-12   4.54e-06 g_logic_die_enabled.u_logic_die.u_coalescer.epoch_q\[13\]\[8\]$_DFFE_PP_
   4.54e-06   0.00e+00   8.08e-12   4.54e-06 g_logic_die_enabled.u_logic_die.u_coalescer.epoch_q\[13\]\[3\]$_DFFE_PP_
   4.54e-06   1.38e-09   8.88e-12   4.54e-06 g_logic_die_enabled.u_logic_die.u_coalescer.mask_q\[92\]$_DFFE_PP_
   4.54e-06   0.00e+00   9.46e-12   4.54e-06 g_logic_die_enabled.u_logic_die.u_coalescer.signature_q\[16\]\[21\]$_DFFE_PP_
   4.54e-06   2.87e-09   9.12e-12   4.54e-06 g_logic_die_enabled.u_logic_die.u_coalescer.epoch_q\[1\]\[12\]$_DFFE_PP_
   4.54e-06   1.97e-09   8.88e-12   4.54e-06 g_logic_die_enabled.u_logic_die.u_coalescer.mask_q\[98\]$_DFFE_PP_
   4.54e-06   1.17e-09   9.12e-12   4.54e-06 g_logic_die_enabled.u_logic_die.u_coalescer.command_q\[1\]\[29\]$_DFFE_PP_
   4.54e-06   1.11e-10   8.11e-12   4.54e-06 g_logic_die_enabled.u_logic_die.u_weight_buffer.memory\[0\]\[0\]$_DFFE_PP_
   4.54e-06   5.59e-10   9.12e-12   4.54e-06 g_logic_die_enabled.u_logic_die.u_coalescer.signature_q\[1\]\[30\]$_DFFE_PP_
   4.54e-06   1.96e-23   9.09e-12   4.54e-06 g_logic_die_enabled.u_logic_die.u_coalescer.command_q\[8\]\[28\]$_DFFE_PP_
   4.54e-06   0.00e+00   8.08e-12   4.54e-06 g_logic_die_enabled.u_logic_die.u_coalescer.command_q\[22\]\[28\]$_DFFE_PP_
   4.54e-06   0.00e+00   8.08e-12   4.54e-06 g_logic_die_enabled.u_logic_die.u_coalescer.command_q\[23\]\[28\]$_DFFE_PP_
   4.54e-06   0.00e+00   9.46e-12   4.54e-06 g_logic_die_enabled.u_logic_die.u_coalescer.command_q\[17\]\[27\]$_DFFE_PP_
   4.54e-06   0.00e+00   8.08e-12   4.54e-06 g_logic_die_enabled.u_logic_die.u_coalescer.command_q\[19\]\[28\]$_DFFE_PP_
   4.54e-06   0.00e+00   8.08e-12   4.54e-06 g_logic_die_enabled.u_logic_die.u_coalescer.command_q\[20\]\[28\]$_DFFE_PP_
   4.54e-06   0.00e+00   8.08e-12   4.54e-06 g_logic_die_enabled.u_logic_die.u_coalescer.command_q\[21\]\[28\]$_DFFE_PP_
   4.54e-06   6.97e-10   8.88e-12   4.54e-06 g_logic_die_enabled.u_logic_die.u_coalescer.mask_q\[43\]$_DFFE_PP_
   4.54e-06   0.00e+00   8.08e-12   4.54e-06 g_logic_die_enabled.u_logic_die.u_coalescer.epoch_q\[33\]\[13\]$_DFFE_PP_
   4.54e-06   0.00e+00   8.08e-12   4.54e-06 g_logic_die_enabled.u_logic_die.u_coalescer.signature_q\[33\]\[0\]$_DFFE_PP_
   4.54e-06   6.62e-11   8.09e-12   4.54e-06 g_logic_die_enabled.u_logic_die.u_weight_buffer.memory\[2\]\[5\]$_DFFE_PP_
   4.54e-06   0.00e+00   8.08e-12   4.54e-06 g_logic_die_enabled.u_logic_die.u_coalescer.epoch_q\[33\]\[9\]$_DFFE_PP_
   4.54e-06   2.45e-09   8.88e-12   4.54e-06 g_logic_die_enabled.u_logic_die.u_coalescer.mask_q\[125\]$_DFFE_PP_
   4.54e-06   0.00e+00   8.08e-12   4.54e-06 g_logic_die_enabled.u_logic_die.u_coalescer.signature_q\[22\]\[9\]$_DFFE_PP_
   4.54e-06   0.00e+00   8.08e-12   4.54e-06 g_logic_die_enabled.u_logic_die.u_coalescer.signature_q\[33\]\[9\]$_DFFE_PP_
   4.54e-06   0.00e+00   8.08e-12   4.54e-06 g_logic_die_enabled.u_logic_die.u_coalescer.signature_q\[26\]\[11\]$_DFFE_PP_
   4.54e-06   0.00e+00   8.08e-12   4.54e-06 g_logic_die_enabled.u_logic_die.u_coalescer.ordinal_q\[33\]\[15\]$_DFFE_PP_
   4.54e-06   1.26e-15   9.09e-12   4.54e-06 g_logic_die_enabled.u_logic_die.u_coalescer.ordinal_q\[5\]\[0\]$_DFFE_PP_
   4.54e-06   0.00e+00   8.08e-12   4.54e-06 g_logic_die_enabled.u_logic_die.u_coalescer.ordinal_q\[33\]\[8\]$_DFFE_PP_
   4.54e-06   0.00e+00   8.08e-12   4.54e-06 g_logic_die_enabled.u_logic_die.u_coalescer.epoch_q\[22\]\[9\]$_DFFE_PP_
   4.54e-06   0.00e+00   8.08e-12   4.54e-06 g_logic_die_enabled.u_logic_die.u_coalescer.epoch_q\[14\]\[2\]$_DFFE_PP_
   4.54e-06   1.16e-15   9.09e-12   4.54e-06 g_logic_die_enabled.u_logic_die.u_coalescer.signature_q\[5\]\[14\]$_DFFE_PP_
   4.54e-06   4.50e-10   9.12e-12   4.54e-06 g_logic_die_enabled.u_logic_die.u_coalescer.ordinal_q\[1\]\[7\]$_DFFE_PP_
   4.54e-06   0.00e+00   8.08e-12   4.54e-06 g_logic_die_enabled.u_logic_die.u_coalescer.epoch_q\[14\]\[0\]$_DFFE_PP_
   4.54e-06   0.00e+00   8.08e-12   4.54e-06 g_logic_die_enabled.u_logic_die.u_coalescer.ordinal_q\[26\]\[4\]$_DFFE_PP_
   4.54e-06   0.00e+00   8.08e-12   4.54e-06 g_logic_die_enabled.u_logic_die.u_coalescer.command_q\[20\]\[30\]$_DFFE_PP_
   4.54e-06   0.00e+00   8.08e-12   4.54e-06 g_logic_die_enabled.u_logic_die.u_coalescer.command_q\[46\]\[16\]$_DFFE_PP_
   4.54e-06   0.00e+00   8.08e-12   4.54e-06 g_logic_die_enabled.u_logic_die.u_coalescer.command_q\[47\]\[16\]$_DFFE_PP_
   4.54e-06   0.00e+00   8.08e-12   4.54e-06 g_logic_die_enabled.u_logic_die.u_coalescer.command_q\[50\]\[16\]$_DFFE_PP_
   4.54e-06   0.00e+00   8.08e-12   4.54e-06 g_logic_die_enabled.u_logic_die.u_coalescer.command_q\[50\]\[30\]$_DFFE_PP_
   4.54e-06   0.00e+00   8.08e-12   4.54e-06 g_logic_die_enabled.u_logic_die.u_coalescer.command_q\[22\]\[30\]$_DFFE_PP_
   4.54e-06   0.00e+00   8.08e-12   4.54e-06 g_logic_die_enabled.u_logic_die.u_coalescer.command_q\[52\]\[30\]$_DFFE_PP_
   4.54e-06   0.00e+00   8.08e-12   4.54e-06 g_logic_die_enabled.u_logic_die.u_coalescer.command_q\[41\]\[31\]$_DFFE_PP_
   4.54e-06   0.00e+00   8.08e-12   4.54e-06 g_logic_die_enabled.u_logic_die.u_coalescer.command_q\[46\]\[21\]$_DFFE_PP_
   4.54e-06   0.00e+00   8.08e-12   4.54e-06 g_logic_die_enabled.u_logic_die.u_coalescer.command_q\[44\]\[21\]$_DFFE_PP_
   4.54e-06   0.00e+00   8.08e-12   4.54e-06 g_logic_die_enabled.u_logic_die.u_coalescer.command_q\[47\]\[7\]$_DFFE_PP_
   4.54e-06   0.00e+00   8.08e-12   4.54e-06 g_logic_die_enabled.u_logic_die.u_coalescer.epoch_q\[30\]\[5\]$_DFFE_PP_
   4.54e-06   0.00e+00   8.08e-12   4.54e-06 g_logic_die_enabled.u_logic_die.u_coalescer.command_q\[55\]\[29\]$_DFFE_PP_
   4.54e-06   0.00e+00   8.08e-12   4.54e-06 g_logic_die_enabled.u_logic_die.u_coalescer.command_q\[50\]\[4\]$_DFFE_PP_
   4.54e-06   0.00e+00   8.08e-12   4.54e-06 g_logic_die_enabled.u_logic_die.u_coalescer.command_q\[39\]\[4\]$_DFFE_PP_
   4.54e-06   0.00e+00   8.08e-12   4.54e-06 g_logic_die_enabled.u_logic_die.u_coalescer.epoch_q\[26\]\[6\]$_DFFE_PP_
   4.54e-06   0.00e+00   8.08e-12   4.54e-06 g_logic_die_enabled.u_logic_die.u_coalescer.command_q\[54\]\[30\]$_DFFE_PP_
   4.54e-06   0.00e+00   8.08e-12   4.54e-06 g_logic_die_enabled.u_logic_die.u_coalescer.command_q\[48\]\[30\]$_DFFE_PP_
   4.54e-06   0.00e+00   8.08e-12   4.54e-06 g_logic_die_enabled.u_logic_die.u_coalescer.command_q\[46\]\[29\]$_DFFE_PP_
   4.54e-06   0.00e+00   8.08e-12   4.54e-06 g_logic_die_enabled.u_logic_die.u_coalescer.command_q\[56\]\[29\]$_DFFE_PP_
   4.54e-06   4.22e-10   9.12e-12   4.54e-06 g_logic_die_enabled.u_logic_die.u_coalescer.ordinal_q\[1\]\[0\]$_DFFE_PP_
   4.54e-06   0.00e+00   8.08e-12   4.54e-06 g_logic_die_enabled.u_logic_die.u_coalescer.command_q\[10\]\[29\]$_DFFE_PP_
   4.54e-06   0.00e+00   8.08e-12   4.54e-06 g_logic_die_enabled.u_logic_die.u_coalescer.command_q\[59\]\[29\]$_DFFE_PP_
   4.54e-06   0.00e+00   8.08e-12   4.54e-06 g_logic_die_enabled.u_logic_die.u_coalescer.expected_q\[62\]$_DFFE_PP_
   4.54e-06   0.00e+00   8.08e-12   4.54e-06 g_logic_die_enabled.u_logic_die.u_coalescer.expected_q\[63\]$_DFFE_PP_
   4.54e-06   0.00e+00   8.08e-12   4.54e-06 g_logic_die_enabled.u_logic_die.u_coalescer.expected_q\[64\]$_DFFE_PP_
   4.54e-06   9.27e-18   9.09e-12   4.54e-06 g_logic_die_enabled.u_logic_die.u_coalescer.command_q\[7\]\[29\]$_DFFE_PP_
   4.54e-06   0.00e+00   8.08e-12   4.54e-06 g_logic_die_enabled.u_logic_die.u_coalescer.ordinal_q\[55\]\[4\]$_DFFE_PP_
   4.54e-06   0.00e+00   8.08e-12   4.54e-06 g_logic_die_enabled.u_logic_die.u_coalescer.ordinal_q\[47\]\[5\]$_DFFE_PP_
   4.54e-06   0.00e+00   8.08e-12   4.54e-06 g_logic_die_enabled.u_logic_die.u_coalescer.ordinal_q\[47\]\[0\]$_DFFE_PP_
   4.54e-06   5.04e-10   9.12e-12   4.54e-06 g_logic_die_enabled.u_logic_die.u_coalescer.command_q\[0\]\[29\]$_DFFE_PP_
   4.54e-06   0.00e+00   8.08e-12   4.54e-06 g_logic_die_enabled.u_logic_die.u_coalescer.signature_q\[47\]\[29\]$_DFFE_PP_
   4.54e-06   0.00e+00   8.08e-12   4.54e-06 g_logic_die_enabled.u_logic_die.u_coalescer.signature_q\[40\]\[22\]$_DFFE_PP_
   4.54e-06   0.00e+00   8.08e-12   4.54e-06 g_logic_die_enabled.u_logic_die.u_coalescer.signature_q\[47\]\[30\]$_DFFE_PP_
   4.54e-06   4.80e-10   8.88e-12   4.54e-06 g_logic_die_enabled.u_logic_die.u_coalescer.mask_q\[54\]$_DFFE_PP_
   4.54e-06   5.20e-10   8.88e-12   4.54e-06 g_logic_die_enabled.u_logic_die.u_coalescer.mask_q\[55\]$_DFFE_PP_
   4.54e-06   3.66e-10   9.12e-12   4.54e-06 g_logic_die_enabled.u_logic_die.u_coalescer.signature_q\[1\]\[25\]$_DFFE_PP_
   4.54e-06   6.79e-11   8.09e-12   4.54e-06 g_logic_die_enabled.u_logic_die.u_weight_buffer.memory\[1\]\[0\]$_DFFE_PP_
   4.54e-06   4.41e-10   9.12e-12   4.54e-06 g_logic_die_enabled.u_logic_die.u_coalescer.ordinal_q\[1\]\[1\]$_DFFE_PP_
   4.54e-06   2.05e-09   9.12e-12   4.54e-06 g_logic_die_enabled.u_logic_die.u_coalescer.epoch_q\[1\]\[14\]$_DFFE_PP_
   4.54e-06   0.00e+00   9.17e-12   4.54e-06 g_logic_die_enabled.u_logic_die.u_scheduler.g_pcu\[0\].u_pcu.data_q\[10\]$_SDFFCE_PN0P_
   4.54e-06   0.00e+00   9.17e-12   4.54e-06 g_logic_die_enabled.u_logic_die.u_scheduler.g_pcu\[0\].u_pcu.data_q\[12\]$_SDFFCE_PN0P_
   4.54e-06   0.00e+00   9.05e-12   4.54e-06 g_logic_die_enabled.u_logic_die.u_scheduler.g_pcu\[0\].u_pcu.data_q\[23\]$_DFFE_PP_
   4.54e-06   0.00e+00   8.97e-12   4.54e-06 g_logic_die_enabled.u_logic_die.u_scheduler.g_pcu\[0\].u_pcu.data_q\[26\]$_DFFE_PP_
   4.54e-06   0.00e+00   9.25e-12   4.54e-06 g_logic_die_enabled.u_logic_die.u_scheduler.g_pcu\[0\].u_pcu.data_q\[29\]$_DFFE_PP_
   4.54e-06   0.00e+00   9.05e-12   4.54e-06 g_logic_die_enabled.u_logic_die.u_scheduler.g_pcu\[0\].u_pcu.data_q\[27\]$_DFFE_PP_
   4.54e-06   0.00e+00   8.97e-12   4.54e-06 g_logic_die_enabled.u_logic_die.u_scheduler.g_pcu\[0\].u_pcu.data_q\[28\]$_DFFE_PP_
   4.54e-06   0.00e+00   9.05e-12   4.54e-06 g_logic_die_enabled.u_logic_die.u_scheduler.g_pcu\[0\].u_pcu.data_q\[30\]$_DFFE_PP_
   4.54e-06   0.00e+00   8.34e-12   4.54e-06 g_logic_die_enabled.u_logic_die.u_scheduler.g_pcu\[0\].u_pcu.data_q\[11\]$_SDFFCE_PN0P_
   4.54e-06   0.00e+00   8.34e-12   4.54e-06 g_logic_die_enabled.u_logic_die.u_scheduler.g_pcu\[0\].u_pcu.data_q\[14\]$_SDFFCE_PN0P_
   4.54e-06   1.24e-09   9.12e-12   4.54e-06 g_logic_die_enabled.u_logic_die.u_coalescer.command_q\[1\]\[27\]$_DFFE_PP_
   4.54e-06   0.00e+00   1.02e-11   4.54e-06 g_logic_die_enabled.u_logic_die.u_scheduler.g_pcu\[0\].u_pcu.data_q\[13\]$_SDFFCE_PN0P_
   4.54e-06   4.98e-10   9.12e-12   4.54e-06 g_logic_die_enabled.u_logic_die.u_coalescer.signature_q\[1\]\[9\]$_DFFE_PP_
   4.54e-06   4.01e-10   9.12e-12   4.54e-06 g_logic_die_enabled.u_logic_die.u_coalescer.command_q\[0\]\[30\]$_DFFE_PP_
   4.54e-06   0.00e+00   8.08e-12   4.54e-06 g_logic_die_enabled.u_logic_die.u_coalescer.command_q\[60\]\[28\]$_DFFE_PP_
   4.54e-06   0.00e+00   8.08e-12   4.54e-06 g_logic_die_enabled.u_logic_die.u_coalescer.command_q\[13\]\[27\]$_DFFE_PP_
   4.54e-06   1.84e-15   9.09e-12   4.54e-06 g_logic_die_enabled.u_logic_die.u_coalescer.command_q\[5\]\[26\]$_DFFE_PP_
   4.54e-06   9.69e-18   9.09e-12   4.54e-06 g_logic_die_enabled.u_logic_die.u_coalescer.command_q\[7\]\[26\]$_DFFE_PP_
   4.54e-06   1.96e-23   9.09e-12   4.54e-06 g_logic_die_enabled.u_logic_die.u_coalescer.command_q\[9\]\[26\]$_DFFE_PP_
   4.54e-06   4.48e-10   9.12e-12   4.54e-06 g_logic_die_enabled.u_logic_die.u_coalescer.signature_q\[1\]\[14\]$_DFFE_PP_
   4.54e-06   2.83e-09   8.88e-12   4.54e-06 g_logic_die_enabled.u_logic_die.u_coalescer.mask_q\[90\]$_DFFE_PP_
   4.54e-06   0.00e+00   8.08e-12   4.54e-06 g_logic_die_enabled.u_logic_die.u_coalescer.signature_q\[64\]\[0\]$_DFFE_PP_
   4.54e-06   0.00e+00   9.46e-12   4.54e-06 g_logic_die_enabled.u_logic_die.u_coalescer.signature_q\[97\]\[20\]$_DFFE_PP_
   4.54e-06   0.00e+00   8.08e-12   4.54e-06 g_logic_die_enabled.u_logic_die.u_coalescer.epoch_q\[31\]\[3\]$_DFFE_PP_
   4.54e-06   1.55e-15   9.09e-12   4.54e-06 g_logic_die_enabled.u_logic_die.u_coalescer.ordinal_q\[4\]\[15\]$_DFFE_PP_
   4.54e-06   0.00e+00   8.08e-12   4.54e-06 g_logic_die_enabled.u_logic_die.u_coalescer.ordinal_q\[64\]\[6\]$_DFFE_PP_
   4.54e-06   0.00e+00   8.08e-12   4.54e-06 g_logic_die_enabled.u_logic_die.u_coalescer.signature_q\[64\]\[6\]$_DFFE_PP_
   4.54e-06   7.62e-10   9.12e-12   4.54e-06 g_logic_die_enabled.u_logic_die.u_coalescer.epoch_q\[1\]\[7\]$_DFFE_PP_
   4.54e-06   0.00e+00   8.08e-12   4.54e-06 g_logic_die_enabled.u_logic_die.u_coalescer.ordinal_q\[85\]\[15\]$_DFFE_PP_
   4.54e-06   0.00e+00   8.08e-12   4.54e-06 g_logic_die_enabled.u_logic_die.u_coalescer.epoch_q\[66\]\[13\]$_DFFE_PP_
   4.54e-06   0.00e+00   8.08e-12   4.54e-06 g_logic_die_enabled.u_logic_die.u_coalescer.signature_q\[64\]\[28\]$_DFFE_PP_
   4.54e-06   0.00e+00   8.08e-12   4.54e-06 g_logic_die_enabled.u_logic_die.u_coalescer.epoch_q\[66\]\[2\]$_DFFE_PP_
