candidate_id,origin,seed,evidence_class,peak_temperature_proxy_C,hotspot_overlap_score,traffic_weighted_manhattan_um,tsv_access_distance_um,tsv_channel_distance_cv,global_route_congestion_proxy,timing_distance_proxy_um,ir_drop_distance_proxy_Wum_per_W,keepout_lost_area_um2,routing_corridor_area_um2,tsv_microbump_count,normalized_cost_proxy_raw,norm_peak_temperature_proxy_C,norm_traffic_weighted_manhattan_um,norm_global_route_congestion_proxy,norm_timing_distance_proxy_um,norm_ir_drop_distance_proxy_Wum_per_W,norm_normalized_cost_proxy_raw,score_cost_first,score_balanced,score_thermal_first,pareto_optimal
cand_35c402e1b606,seeded_permutation_jitter,235,modeled,40.735005158089834,1.2006150871621817,7671.005423445975,6739.285714285715,0.3559342484071871,2.3862806398989806,6900.86956521739,3972.5,4117748.3229132136,13440000.0,640.0,0.2619895465713714,0.6064375730569156,0.7807626053354443,0.6789232035727922,0.6084200160029543,0.8333333333333334,0.7756594203767349,0.7359888469186169,0.7005456436575233,0.6624675520245928,False
cand_37aefd8739e5,seeded_permutation_jitter,235,modeled,42.53224367108318,1.3485858265165358,5586.389236545682,6139.285714285715,0.3559342484071871,2.3453192838939296,5956.304347826086,2491.875,4117748.3229132136,13440000.0,640.0,0.2411024233463634,0.8411759182876404,0.1603954249887488,0.6369825197348737,0.07355204037668489,0.19444444444444445,0.15087196355140162,0.26438856558615526,0.3910284875635483,0.5767277961902476,True
cand_387dce4a14d4,seeded_permutation_jitter,235,modeled,40.536417019749805,1.1392292719690378,6413.224864413851,7321.428571428572,0.20966676170912643,2.4591962400682483,7206.521739130434,2556.25,4117748.3229132136,13440000.0,640.0,0.24948465658121938,0.5804998632652708,0.4064559181836524,0.7535821121590761,0.7814981227303504,0.2222222222222222,0.4016060703455863,0.4844405438269219,0.5391413174605223,0.5557310658427085,False
cand_38da36c57150,seeded_permutation_jitter,235,modeled,41.9117366798619,1.2080812730344483,7859.908218606592,6917.857142857143,0.3559342484071871,2.466428857309515,7064.782608695651,3972.5,4117748.3229132136,13440000.0,640.0,0.2639587227403881,0.7601311469507612,0.8369787544423236,0.7609876510040118,0.7012371514741182,0.8333333333333334,0.8345625329512779,0.8067303412515433,0.7852799712738996,0.7730539464958612,False
cand_3952ee0dee01,seeded_permutation_jitter,235,modeled,38.088785098849314,1.0393066572793939,6078.754693366709,6407.142857142857,0.3559342484071871,2.301596745918044,6301.956521739129,2942.5,4117748.3229132136,13440000.0,640.0,0.24598235537659777,0.2608132648019711,0.3069199373031025,0.5922146379877002,0.2692804825506245,0.3888888888888889,0.2968432536044122,0.3261349003761455,0.3392269486714127,0.31401985299433627,False
cand_39f03ec4f02b,seeded_permutation_jitter,235,modeled,40.23387017045001,1.1513437504196686,7075.093867334168,7107.142857142857,0.3559342484071871,2.0773730977771225,7194.347826086955,3328.75,4117748.3229132136,13440000.0,640.0,0.25572152346813143,0.5409840470583731,0.6034234989214273,0.3626301209491665,0.774604542377054,0.5555555555555556,0.5881667641689655,0.580196555738934,0.5702964812287122,0.5565709358708739,False
cand_3b2a7caaf6e2,seeded_permutation_jitter,235,modeled,38.80055367175146,0.953293162881647,6544.347100542345,6739.285714285715,0.3559342484071871,2.0533886001084785,6589.565217391303,2942.5,4117748.3229132136,13440000.0,640.0,0.25039007130254454,0.3537777632713529,0.44547697751291987,0.3380721880133562,0.43214131839724235,0.3888888888888889,0.42868934816297694,0.41300979212106603,0.3962641533953474,0.3764701744886337,False
cand_3c049cdbd4e4,seeded_permutation_jitter,235,modeled,40.175056011367765,1.2365980274369472,7287.891113892366,6810.714285714285,0.14472051858314203,1.999984693404441,6767.173913043477,3521.875,4117748.3229132136,13440000.0,640.0,0.25777210752934077,0.5333022962616417,0.6667504694507816,0.28339146976497737,0.5327137317658643,0.6388888888888888,0.6495049957103775,0.5916502624964988,0.5504060864306385,0.537965968716473,False
cand_3c3f9581f5b8,seeded_permutation_jitter,235,modeled,41.808592661614185,1.286640836808279,6195.306633291615,6650.0,0.14472051858314203,2.3490217516763163,6629.565217391303,2878.125,4117748.3229132136,13440000.0,640.0,0.24719529978160512,0.7466594480143793,0.341604978506138,0.6407735082622558,0.45479165384378634,0.3611111111111111,0.3331255334526832,0.42008153006986004,0.5054005731497424,0.6071470982528719,False
cand_3c72a27312f3,seeded_permutation_jitter,235,modeled,39.48000963169567,1.2517458571214555,6934.845640383814,6596.428571428572,0.14472051858314203,1.9500024742162316,6634.565217391303,3200.0,4117748.3229132136,13440000.0,640.0,0.25419167057506703,0.44252189296887234,0.5616866086254794,0.23221424672012175,0.45762294577460433,0.5,0.5424049381827918,0.4936913689315776,0.4578041145689416,0.44565966815403996,False
